index:0 	label:0.0 	priority:-277.76718307285756
index:1577 	label:0.0 	priority:-1387.0284628082736
index:1578 	label:0.0 	priority:-892.6150618344444
index:1579 	label:0.0 	priority:-738.999088148709
index:1580 	label:0.0 	priority:-1325.202490869031
index:1581 	label:0.0 	priority:-577.017979442081
index:1582 	label:0.0 	priority:-57.44032200795535
index:1583 	label:0.0 	priority:-660.3880853734671
index:1584 	label:0.0 	priority:-181.85218010194396
index:1585 	label:0.0 	priority:-447.1235650835495
index:1586 	label:0.0 	priority:-51.95776574341256
index:1587 	label:0.0 	priority:-881.6041488417628
index:1588 	label:0.0 	priority:-363.7043602038879
index:1589 	label:0.0 	priority:-353.59369137755857
index:1590 	label:0.0 	priority:-1374.5388813340692
index:1591 	label:0.0 	priority:-596.8335259839027
index:1592 	label:0.0 	priority:-836.8068081591438
index:1593 	label:0.0 	priority:-57.44032200795535
index:1594 	label:0.0 	priority:-850.695316059859
index:1595 	label:0.0 	priority:-1414.6342902093254
index:1596 	label:0.0 	priority:-62.87377932422259
index:1597 	label:0.0 	priority:-502.68816169783776
index:1598 	label:0.0 	priority:-610.6166810542171
index:1599 	label:0.0 	priority:-914.7733209958097
index:1600 	label:0.0 	priority:-435.0331901125585
index:1601 	label:0.0 	priority:-284.08984279251837
index:1602 	label:0.0 	priority:-906.3713080185385
index:1603 	label:0.0 	priority:-631.2512071772636
index:1604 	label:0.0 	priority:-1092.1957898445676
index:1605 	label:0.0 	priority:-810.7480917604646
index:1606 	label:0.0 	priority:-129.8944143585314
index:1607 	label:0.0 	priority:-51.95776574341256
index:1608 	label:0.0 	priority:-621.1225801005348
index:1609 	label:0.0 	priority:-1516.1170320635943
index:1610 	label:0.0 	priority:-57.44032200795535
index:1611 	label:0.0 	priority:-343.2080335967244
index:1612 	label:0.0 	priority:-854.632176390363
index:1613 	label:0.0 	priority:-311.74659446047536
index:1614 	label:0.0 	priority:-83.41920487966163
index:1615 	label:0.0 	priority:-213.31361923819304
index:1616 	label:0.0 	priority:-499.0813308269621
index:1617 	label:0.0 	priority:-958.8480574327164
index:1618 	label:0.0 	priority:-109.39808775136791
index:1619 	label:0.0 	priority:-758.8701595440249
index:1620 	label:0.0 	priority:-1200.5111683630316
index:1621 	label:0.0 	priority:-57.44032200795535
index:1622 	label:0.0 	priority:-1030.5424065481277
index:1623 	label:0.0 	priority:-999.446806504846
index:1624 	label:0.0 	priority:-551.6643521833871
index:1625 	label:0.0 	priority:-1484.5335263432323
index:1626 	label:0.0 	priority:-1439.2242157246794
index:1627 	label:0.0 	priority:-779.3664861511884
index:1628 	label:0.0 	priority:-2124.4701283352965
index:1629 	label:0.0 	priority:-201.223244267202
index:1630 	label:0.0 	priority:-265.2713849816056
index:1631 	label:0.0 	priority:-538.3961152450383
index:1632 	label:0.0 	priority:-1435.130616816489
index:1633 	label:0.0 	priority:-291.25026785331187
index:1634 	label:0.0 	priority:-893.6676754188476
index:1635 	label:0.0 	priority:-847.1924659399779
index:1636 	label:0.0 	priority:-239.29250210989932
index:1637 	label:0.0 	priority:-109.39808775136791
index:1638 	label:0.0 	priority:-477.6897896377424
index:1639 	label:0.0 	priority:-940.7223396459689
index:1640 	label:0.0 	priority:-265.2713849816056
index:1641 	label:0.0 	priority:-65.8462736441278
index:1642 	label:0.0 	priority:-1239.949368732802
index:1643 	label:0.0 	priority:-1519.989703319408
index:1644 	label:0.0 	priority:-305.1387757540271
index:1645 	label:0.0 	priority:-51.95776574341256
index:1646 	label:0.0 	priority:-855.5761670217809
index:1647 	label:0.0 	priority:-51.95776574341256
index:1648 	label:0.0 	priority:-96.81024115016795
index:1649 	label:0.0 	priority:-273.563798420447
index:1650 	label:0.0 	priority:-389.6832430755942
index:1651 	label:0.0 	priority:-83.41920487966163
index:1652 	label:0.0 	priority:-109.39808775136791
index:1653 	label:0.0 	priority:-51.95776574341256
index:1654 	label:0.0 	priority:-1414.5333952634685
index:1655 	label:0.0 	priority:-1257.1877882264823
index:1656 	label:0.0 	priority:-291.25026785331187
index:1657 	label:0.0 	priority:-1005.8946021498252
index:1658 	label:0.0 	priority:-239.29250210989932
index:1659 	label:0.0 	priority:-1486.2788799518007
index:1660 	label:0.0 	priority:-487.1252756076567
index:1661 	label:0.0 	priority:-1314.812357630691
index:1662 	label:0.0 	priority:-57.44032200795535
index:1663 	label:0.0 	priority:-310.06872566422464
index:1664 	label:0.0 	priority:-291.25026785331187
index:1665 	label:0.0 	priority:-135.37697062307421
index:1666 	label:0.0 	priority:-395.16579934013697
index:1667 	label:0.0 	priority:-706.8632948523368
index:1668 	label:0.0 	priority:-1260.1885258876898
index:1669 	label:0.0 	priority:-1077.300334362157
index:1670 	label:0.0 	priority:-259.7888287170628
index:1671 	label:0.0 	priority:-535.4458714795026
index:1672 	label:0.0 	priority:-291.01692150878307
index:1673 	label:0.0 	priority:-389.6832430755942
index:1674 	label:0.0 	priority:-562.9227607427179
index:1675 	label:0.0 	priority:-239.29250210989932
index:1676 	label:0.0 	priority:-51.95776574341256
index:1677 	label:0.0 	priority:-155.87329723023768
index:1678 	label:0.0 	priority:-1337.6034184406374
index:1679 	label:0.0 	priority:-57.44032200795535
index:1680 	label:0.0 	priority:-490.58966721683424
index:1681 	label:0.0 	priority:-51.95776574341256
index:1682 	label:0.0 	priority:-1337.4324344786435
index:1683 	label:0.0 	priority:-181.85218010194396
index:1684 	label:0.0 	priority:-57.44032200795535
index:1685 	label:0.0 	priority:-51.95776574341256
index:1686 	label:0.0 	priority:-651.4133825819372
index:1687 	label:0.0 	priority:-706.9123938006123
index:1688 	label:0.0 	priority:-1309.0511777747433
index:1689 	label:0.0 	priority:-1454.8174408155517
index:1690 	label:0.0 	priority:-213.31361923819304
index:1691 	label:0.0 	priority:-51.95776574341256
index:1692 	label:0.0 	priority:-318.03865333311893
index:1693 	label:0.0 	priority:-1591.6342930618832
index:1694 	label:0.0 	priority:-531.3198181384214
index:1695 	label:0.0 	priority:-545.5565403058318
index:1696 	label:0.0 	priority:-1288.8334747589847
index:1697 	label:0.0 	priority:-155.87329723023768
index:1698 	label:0.0 	priority:-285.7677115887691
index:1699 	label:0.0 	priority:-291.25026785331187
index:1700 	label:0.0 	priority:-51.95776574341256
index:1701 	label:0.0 	priority:-1298.944143585314
index:1702 	label:0.0 	priority:-103.91553148682512
index:1703 	label:0.0 	priority:-1246.9863778419015
index:1704 	label:0.0 	priority:-311.74659446047536
index:1705 	label:0.0 	priority:-363.7043602038879
index:1706 	label:0.0 	priority:-187.33473636648677
index:1707 	label:0.0 	priority:-1231.3931527510292
index:1708 	label:0.0 	priority:-57.44032200795535
index:1709 	label:0.0 	priority:-623.177429087146
index:1710 	label:0.0 	priority:-265.2713849816056
index:1711 	label:0.0 	priority:-57.44032200795535
index:1712 	label:0.0 	priority:-1257.3720356227354
index:1713 	label:0.0 	priority:-135.37697062307421
index:1714 	label:0.0 	priority:-673.0803458439474
index:1715 	label:0.0 	priority:-458.3187254724844
index:1716 	label:0.0 	priority:-51.95776574341256
index:1717 	label:0.0 	priority:-588.2921030008387
index:1718 	label:0.0 	priority:-1223.4284324822017
index:1719 	label:0.0 	priority:-883.2820176380135
index:1720 	label:0.0 	priority:-187.33473636648677
index:1721 	label:0.0 	priority:-486.99095585597104
index:1722 	label:0.0 	priority:-213.31361923819304
index:1723 	label:0.0 	priority:-161.3558534947805
index:1724 	label:0.0 	priority:-1588.485439428784
index:1725 	label:0.0 	priority:-1288.5057764608207
index:1726 	label:0.0 	priority:-1434.6370721581306
index:1727 	label:0.0 	priority:-1291.7837185245205
index:1728 	label:0.0 	priority:-57.44032200795535
index:1729 	label:0.0 	priority:-57.44032200795535
index:1730 	label:0.0 	priority:-768.094624753901
index:1731 	label:0.0 	priority:-1156.510981573858
index:1732 	label:0.0 	priority:-57.44032200795535
index:1733 	label:0.0 	priority:-343.2080335967244
index:1734 	label:0.0 	priority:-1174.5322854913254
index:1735 	label:0.0 	priority:-415.66212594730047
index:1736 	label:0.0 	priority:-102.12427434948566
index:1737 	label:0.0 	priority:-841.709909675435
index:1738 	label:0.0 	priority:-239.99754544278264
index:1739 	label:0.0 	priority:-998.9133006819758
index:1740 	label:0.0 	priority:-701.4298375360695
index:1741 	label:0.0 	priority:-1360.527823874396
index:1742 	label:0.0 	priority:-339.74575129128465
index:1743 	label:0.0 	priority:-1346.1700433223202
index:1744 	label:0.0 	priority:-409.0543072408522
index:1745 	label:0.0 	priority:-961.2186662531324
index:1746 	label:0.0 	priority:-109.39808775136791
index:1747 	label:0.0 	priority:-961.2186662531324
index:1748 	label:0.0 	priority:-1558.7329723023768
index:1749 	label:0.0 	priority:-1268.6145126302442
index:1750 	label:0.0 	priority:-253.18101001061456
index:1751 	label:0.0 	priority:-13.88850790071526
index:1752 	label:0.0 	priority:-1017.4843739494893
index:1753 	label:0.0 	priority:-792.6531085524143
index:1754 	label:0.0 	priority:-707.556034876502
index:1755 	label:0.0 	priority:-479.22864529568824
index:1756 	label:0.0 	priority:-161.3558534947805
index:1757 	label:0.0 	priority:-525.0602136986685
index:1758 	label:0.0 	priority:-1591.6342930618832
index:1759 	label:0.0 	priority:-57.44032200795535
index:1760 	label:0.0 	priority:-1382.3633484649756
index:1761 	label:0.0 	priority:-1013.1764319965449
index:1762 	label:0.0 	priority:-51.95776574341256
index:1763 	label:0.0 	priority:-1374.5101833800168
index:1764 	label:0.0 	priority:-57.44032200795535
index:1765 	label:0.0 	priority:-519.5776574341256
index:1766 	label:0.0 	priority:-77.93664861511884
index:1767 	label:0.0 	priority:-473.1024479552558
index:1768 	label:0.0 	priority:-1414.638679489899
index:1769 	label:0.0 	priority:-421.09558326356773
index:1770 	label:0.0 	priority:-1250.0945950565892
index:1771 	label:0.0 	priority:-188.14423897458752
index:1772 	label:0.0 	priority:-1054.9104238345826
index:1773 	label:0.0 	priority:-1402.4379207306847
index:1774 	label:0.0 	priority:-1480.4292238421476
index:1775 	label:0.0 	priority:-1460.2999970800945
index:1776 	label:0.0 	priority:-181.85218010194396
index:1777 	label:0.0 	priority:-121.17709216912768
index:1778 	label:0.0 	priority:-71.3288299086706
index:1779 	label:0.0 	priority:-57.44032200795535
index:1780 	label:0.0 	priority:-135.37697062307421
index:1781 	label:0.0 	priority:-388.00537427934347
index:1782 	label:0.0 	priority:-1454.8174408155517
index:1783 	label:0.0 	priority:-149.26547852378945
index:1784 	label:0.0 	priority:-595.1436972288285
index:1785 	label:0.0 	priority:-1040.3662664161218
index:1786 	label:0.0 	priority:-1013.1765144447755
index:1787 	label:0.0 	priority:-1338.1789142795487
index:1788 	label:0.0 	priority:-665.3402858380339
index:1789 	label:0.0 	priority:-395.16579934013697
index:1790 	label:0.0 	priority:-226.60024163941898
index:1791 	label:0.0 	priority:-1070.6466182260474
index:1792 	label:0.0 	priority:-479.39450682789936
index:1793 	label:0.0 	priority:-57.44032200795535
index:1794 	label:0.0 	priority:-311.74659446047536
index:1795 	label:0.0 	priority:-608.8479577332905
index:1796 	label:0.0 	priority:-51.95776574341256
index:1797 	label:0.0 	priority:-1589.9564242656327
index:1798 	label:0.0 	priority:-441.4567614227535
index:1799 	label:0.0 	priority:-214.1231218462938
index:1800 	label:0.0 	priority:-907.5830317134692
index:1801 	label:0.0 	priority:-51.95776574341256
index:1802 	label:0.0 	priority:-227.20212713890828
index:1803 	label:0.0 	priority:-602.9968623137872
index:1804 	label:0.0 	priority:-114.30118926765928
index:1805 	label:0.0 	priority:-75.56603979470289
index:1806 	label:0.0 	priority:-97.30771278037689
index:1807 	label:0.0 	priority:-279.15989288232083
index:1808 	label:0.0 	priority:-187.0233658132555
index:1809 	label:0.0 	priority:-71.3288299086706
index:1810 	label:0.0 	priority:-1346.2226611940193
index:1811 	label:0.0 	priority:-597.5143060492444
index:1812 	label:0.0 	priority:-526.5000953219258
index:1813 	label:0.0 	priority:-441.64100881900674
index:1814 	label:0.0 	priority:-531.095556514425
index:1815 	label:0.0 	priority:-191.2605756992878
index:1816 	label:0.0 	priority:-467.619891690713
index:1817 	label:0.0 	priority:-227.20212713890828
index:1818 	label:0.0 	priority:-1233.3344635403093
index:1819 	label:0.0 	priority:-279.15989288232083
index:1820 	label:0.0 	priority:-473.9119505633566
index:1821 	label:0.0 	priority:-57.44032200795535
index:1822 	label:0.0 	priority:-283.39710276835314
index:1823 	label:0.0 	priority:-149.26547852378945
index:1824 	label:0.0 	priority:-590.9064873427963
index:1825 	label:0.0 	priority:-536.8392181164282
index:1826 	label:0.0 	priority:-161.30675454650492
index:1827 	label:0.0 	priority:-850.0934305603697
index:1828 	label:0.0 	priority:-109.39808775136791
index:1829 	label:0.0 	priority:-499.0813308269621
index:1830 	label:0.0 	priority:-155.87329723023768
index:1831 	label:0.0 	priority:-1461.739878703352
index:1832 	label:0.0 	priority:-1648.0936227163834
index:1833 	label:0.0 	priority:-801.5267590692088
index:1834 	label:0.0 	priority:-291.25026785331187
index:1835 	label:0.0 	priority:-239.29250210989932
index:1836 	label:0.0 	priority:-564.3749981167447
index:1837 	label:0.0 	priority:-1378.822102989713
index:1838 	label:0.0 	priority:-213.31361923819304
index:1839 	label:0.0 	priority:-654.9546280571998
index:1840 	label:0.0 	priority:-311.74659446047536
index:1841 	label:0.0 	priority:-291.25026785331187
index:1842 	label:0.0 	priority:-265.2713849816056
index:1843 	label:0.0 	priority:-343.2080335967244
index:1844 	label:0.0 	priority:-57.44032200795535
index:1845 	label:0.0 	priority:-369.1869164684307
index:1846 	label:0.0 	priority:-1175.3417880994261
index:1847 	label:0.0 	priority:-109.39808775136791
index:1848 	label:0.0 	priority:-628.9757451854936
index:1849 	label:0.0 	priority:-109.39808775136791
index:1850 	label:0.0 	priority:-265.2713849816056
index:1851 	label:0.0 	priority:-340.1989262511394
index:1852 	label:0.0 	priority:-798.0685270691457
index:1853 	label:0.0 	priority:-57.44032200795535
index:1854 	label:0.0 	priority:-1091.8422138237215
index:1855 	label:0.0 	priority:-843.6512204647152
index:1856 	label:0.0 	priority:-1195.0286120984888
index:1857 	label:0.0 	priority:-187.33473636648677
index:1858 	label:0.0 	priority:-477.1576515080648
index:1859 	label:0.0 	priority:-265.2713849816056
index:1860 	label:0.0 	priority:-613.3825200946213
index:1861 	label:0.0 	priority:-123.28659565208316
index:1862 	label:0.0 	priority:-914.4563706529937
index:1863 	label:0.0 	priority:-855.6252659700566
index:1864 	label:0.0 	priority:-140.9639407568974
index:1865 	label:0.0 	priority:-701.4298375360695
index:1866 	label:0.0 	priority:-233.8099458453565
index:1867 	label:0.0 	priority:-264.96001442837434
index:1868 	label:0.0 	priority:-1133.0532946109167
index:1869 	label:0.0 	priority:-1133.0532946109167
index:1870 	label:0.0 	priority:-1133.0532946109167
index:1871 	label:0.0 	priority:-619.494720851585
index:1872 	label:0.0 	priority:-275.93440724086287
index:1873 	label:0.0 	priority:-1135.9104212942827
index:1874 	label:0.0 	priority:-564.9276044710899
index:1875 	label:0.0 	priority:-51.95776574341256
index:1876 	label:0.0 	priority:-880.3711511779074
index:1877 	label:0.0 	priority:-908.3476444569993
index:1878 	label:0.0 	priority:-57.44032200795535
index:1879 	label:0.0 	priority:-337.72547733218164
index:1880 	label:0.0 	priority:-511.7244923491669
index:1881 	label:0.0 	priority:-914.7434567742627
index:1882 	label:0.0 	priority:-1296.6068063169703
index:1883 	label:0.0 	priority:-1013.1764319965449
index:1884 	label:0.0 	priority:-213.31361923819304
index:1885 	label:0.0 	priority:-51.95776574341256
index:1886 	label:0.0 	priority:-51.95776574341256
index:1887 	label:0.0 	priority:-343.2080335967244
index:1888 	label:0.0 	priority:-109.39808775136791
index:1889 	label:0.0 	priority:-1252.5478972762671
index:1890 	label:0.0 	priority:-535.4458714795026
index:1891 	label:0.0 	priority:-57.44032200795535
index:1892 	label:0.0 	priority:-493.5987745624193
index:1893 	label:0.0 	priority:-621.1225801005348
index:1894 	label:0.0 	priority:-1425.024337270733
index:1895 	label:0.0 	priority:-291.25026785331187
index:1896 	label:0.0 	priority:-961.2186662531324
